game_id,minute,side,type
3979,63,home,goal
3979,75,home,goal
3979,90,away,goal
3980,83,home,goal
3980,45,away,goal
3980,71,away,goal
3981,11,home,goal
3981,53,home,goal
3981,66,home,goal
3982,54,home,goal
3983,45,home,goal
3983,10,away,goal
3983,16,away,goal
3985,70,home,goal
3986,70,home,goal
3986,22,away,goal
3987,90,home,goal
3987,12,away,goal
3987,61,away,goal
3987,80,away,goal
3988,58,home,goal
3988,90,away,goal
3989,4,home,goal
3989,75,home,goal
3989,57,away,goal
3990,75,away,goal
3991,35,home,goal
3991,53,home,goal
3991,65,home,goal
3991,73,home,goal
3991,45,away,goal
3991,62,away,goal
3991,75,away,goal
3991,81,away,goal
3992,67,home,goal
3992,82,home,goal
3992,90,home,goal
3993,31,away,goal
3993,40,away,goal
3995,3,home,goal
3995,51,home,goal
3995,57,home,goal
3995,59,home,goal
3995,82,home,goal
3995,1,away,goal
3996,85,away,goal
3997,10,home,goal
3997,19,home,goal
3997,69,home,goal
3997,15,away,goal
3997,25,away,goal
3998,16,home,goal
3998,26,home,goal
3998,11,away,goal
3998,71,away,goal
4000,41,home,goal
4000,88,home,goal
4001,16,home,goal
4001,60,home,goal
4001,90,away,goal
4002,47,home,goal
4002,36,away,goal
4002,52,away,goal
4002,64,away,goal
4003,81,home,goal
4003,84,home,goal
4003,87,home,goal
4004,60,home,goal
4004,90,home,goal
4004,18,away,goal
4005,21,home,goal
4005,61,home,goal
4005,85,home,goal
4005,76,away,goal
4006,46,home,goal
4006,66,away,goal
4006,79,away,goal
4006,84,away,goal
4007,28,away,goal
4007,56,away,goal
4007,76,away,goal
4008,34,home,goal
4008,48,home,goal
4008,40,away,goal
4008,89,away,goal
4009,25,home,goal
4010,72,home,goal
4010,53,away,goal
4011,35,home,goal
4011,59,home,goal
4012,15,home,goal
4012,48,away,goal
4012,51,away,goal
4013,37,home,goal
4014,15,home,goal
4014,22,home,goal
4014,65,home,goal
4015,32,home,goal
4015,56,home,goal
4015,2,away,goal
4015,70,away,goal
4016,45,home,goal
4016,63,home,goal
4016,69,home,goal
4016,11,away,goal
4016,67,away,goal
4017,34,away,goal
4017,65,away,goal
4018,7,home,goal
4018,67,away,goal
4019,47,home,goal
4020,83,home,goal
4020,45,away,goal
4022,44,home,goal
4022,48,home,goal
4022,36,away,goal
4023,54,home,goal
4024,44,away,goal
4024,86,away,goal
4025,68,home,goal
4025,63,away,goal
4025,89,away,goal
4026,23,home,goal
4027,55,home,goal
4027,76,home,goal
4027,86,home,goal
4027,45,away,goal
4028,18,home,goal
4028,56,home,goal
4028,88,home,goal
4028,69,away,goal
4028,78,away,goal
4029,90,home,goal
4029,87,away,goal
4030,77,away,goal
4031,65,away,goal
4032,1,home,goal
4033,16,away,goal
4033,31,away,goal
4033,42,away,goal
4033,69,away,goal
4034,45,home,goal
4034,64,home,goal
4034,17,away,goal
4035,68,home,goal
4035,82,home,goal
4035,89,away,goal
4036,74,home,goal
4037,25,home,goal
4037,40,home,goal
4037,83,home,goal
4038,55,home,goal
4038,27,away,goal
4039,56,home,goal
4039,83,home,goal
4039,18,away,goal
4039,32,away,goal
4040,16,home,goal
4040,51,home,goal
4040,72,home,goal
4040,79,home,goal
4041,69,home,goal
4041,77,home,goal
4042,85,home,goal
4042,16,away,goal
4042,45,away,goal
4043,62,away,goal
4044,23,home,goal
4045,54,home,goal
4046,66,home,goal
4046,29,away,goal
4046,70,away,goal
4046,80,away,goal
4047,88,home,goal
4047,71,away,goal
4048,42,home,goal
4048,88,home,goal
4048,50,away,goal
4049,18,home,goal
4049,78,away,goal
4050,15,home,goal
4050,32,home,goal
4050,56,home,goal
4050,63,home,goal
4051,81,home,goal
4052,7,home,goal
4052,25,home,goal
4052,69,home,goal
4052,89,away,goal
4053,21,home,goal
4053,90,home,goal
4054,52,away,goal
4055,68,home,goal
4055,73,home,goal
4055,3,away,goal
4056,81,home,goal
4057,29,home,goal
4057,70,away,goal
4057,86,away,goal
4057,90,away,goal
4058,2,home,goal
4058,75,home,goal
4058,82,home,goal
4059,90,home,goal
4059,16,away,goal
4059,38,away,goal
4062,10,home,goal
4062,60,home,goal
4062,90,home,goal
4062,16,away,goal
4062,78,away,goal
4062,83,away,goal
4064,57,home,goal
4065,21,home,goal
4065,75,away,goal
4066,16,home,goal
4066,36,home,goal
4066,90,home,goal
4066,44,away,goal
4067,53,home,goal
4067,6,away,goal
4069,72,home,goal
4069,2,away,goal
4069,5,away,goal
4069,31,away,goal
4071,41,home,goal
4072,6,home,goal
4072,84,away,goal
4073,83,home,goal
4073,4,away,goal
4073,61,away,goal
4074,71,away,goal
4074,84,away,goal
4075,44,home,goal
4075,41,away,goal
4075,78,away,goal
4075,80,away,goal
4076,70,home,goal
4076,76,away,goal
4077,32,home,goal
4077,65,home,goal
4077,78,away,goal
4078,48,home,goal
4078,61,home,goal
4078,81,home,goal
4078,2,away,goal
4079,42,away,goal
4079,50,away,goal
4079,66,away,goal
4080,55,away,goal
4080,90,away,goal
4081,41,home,goal
4081,49,home,goal
4081,58,home,goal
4081,85,away,goal
4082,89,home,goal
4082,32,away,goal
4082,90,away,goal
4083,6,home,goal
4083,30,home,goal
4083,3,away,goal
4083,17,away,goal
4083,68,away,goal
4084,62,home,goal
4084,38,away,goal
4084,70,away,goal
4085,17,home,goal
4085,3,away,goal
4085,64,away,goal
4085,73,away,goal
4086,71,home,goal
4086,53,away,goal
4086,83,away,goal
4087,11,away,goal
4087,47,away,goal
4088,4,home,goal
4088,43,home,goal
4088,67,home,goal
4089,86,home,goal
4091,82,home,goal
4091,89,away,goal
4092,15,home,goal
4093,12,home,goal
4093,6,away,goal
4094,5,home,goal
4094,47,away,goal
4094,84,away,goal
4095,86,home,goal
4095,61,away,goal
4095,90,away,goal
4096,80,home,goal
4096,49,away,goal
4097,54,home,goal
4097,59,home,goal
4097,87,home,goal
4097,42,away,goal
4097,81,away,goal
4098,82,home,goal
4098,6,away,goal
4098,33,away,goal
4098,39,away,goal
4099,5,home,goal
4099,90,away,goal
4100,29,home,goal
4100,90,away,goal
4101,18,home,goal
4101,31,away,goal
4101,77,away,goal
4101,79,away,goal
4102,20,away,goal
4102,50,away,goal
4102,75,away,goal
4103,59,home,goal
4103,80,away,goal
4104,3,home,goal
4104,21,away,goal
4104,40,away,goal
4104,90,away,goal
4105,9,home,goal
4105,52,home,goal
4105,65,home,goal
4105,38,away,goal
4105,43,away,goal
4105,56,away,goal
4105,67,away,goal
4106,21,away,goal
4107,47,home,goal
4107,22,away,goal
4108,46,home,goal
4108,43,away,goal
4108,63,away,goal
4108,83,away,goal
4109,45,home,goal
4109,83,home,goal
4110,56,home,goal
4110,87,home,goal
4110,90,home,goal
4110,10,away,goal
4110,19,away,goal
4110,45,away,goal
4111,17,home,goal
4111,83,home,goal
4111,90,home,goal
4111,63,away,goal
4112,48,away,goal
4112,52,away,goal
4112,62,away,goal
4114,36,home,goal
4114,78,home,goal
4114,82,home,goal
4114,54,away,goal
4115,74,home,goal
4115,68,away,goal
4115,85,away,goal
4116,28,home,goal
4117,63,home,goal
4117,68,home,goal
4117,75,home,goal
4118,45,home,goal
4118,15,away,goal
4118,43,away,goal
4118,64,away,goal
4119,27,away,goal
4120,90,home,goal
4120,13,away,goal
4121,50,home,goal
4121,54,home,goal
4121,75,home,goal
4121,83,home,goal
4122,39,home,goal
4122,45,home,goal
4122,70,away,goal
4122,82,away,goal
4123,16,away,goal
4123,54,away,goal
4125,83,away,goal
4126,71,away,goal
4127,41,home,goal
4127,50,home,goal
4127,56,home,goal
4127,60,home,goal
4127,77,home,goal
4127,15,away,goal
4127,79,away,goal
4128,56,home,goal
4128,10,away,goal
4128,88,away,goal
4129,26,home,goal
4129,45,home,goal
4129,53,home,goal
4129,72,away,goal
4130,10,home,goal
4130,80,home,goal
4130,89,away,goal
4131,86,home,goal
4131,59,away,goal
4132,9,away,goal
4132,82,away,goal
4132,90,away,goal
4133,43,home,goal
4133,52,home,goal
4133,78,home,goal
4133,65,away,goal
4133,90,away,goal
4134,29,home,goal
4134,52,away,goal
4135,54,away,goal
4136,37,home,goal
4136,15,away,goal
4137,6,home,goal
4137,30,home,goal
4137,49,home,goal
4137,16,away,goal
4137,43,away,goal
4137,70,away,goal
4138,37,away,goal
4138,56,away,goal
4138,62,away,goal
4139,7,home,goal
4139,27,home,goal
4139,34,away,goal
4139,71,away,goal
4139,76,away,goal
4140,14,home,goal
4140,55,home,goal
4140,69,away,goal
4141,72,home,goal
4142,80,home,goal
4143,60,away,goal
4143,63,away,goal
4144,76,home,goal
4144,88,home,goal
4144,16,away,goal
4144,34,away,goal
4144,67,away,goal
4144,90,away,goal
4145,2,home,goal
4145,80,home,goal
4145,74,away,goal
4146,45,home,goal
4146,70,home,goal
4146,3,away,goal
4147,21,home,goal
4147,24,home,goal
4147,60,home,goal
4147,84,home,goal
4148,49,home,goal
4148,66,home,goal
4148,81,away,goal
4149,37,away,goal
4150,42,home,goal
4150,53,home,goal
4150,64,home,goal
4151,42,home,goal
4152,66,home,goal
4152,31,away,goal
4152,73,away,goal
4153,37,home,goal
4153,69,home,goal
4153,75,home,goal
4154,42,home,goal
4154,45,away,goal
4155,11,away,goal
4155,43,away,goal
4156,81,home,goal
4156,84,away,goal
4157,11,home,goal
4157,28,home,goal
4158,90,home,goal
4158,38,away,goal
4158,47,away,goal
4158,90,away,goal
4159,87,home,goal
4160,90,home,goal
4161,30,home,goal
4161,70,home,goal
4161,82,away,goal
4161,84,away,goal
4162,47,home,goal
4163,20,home,goal
4163,87,home,goal
4164,29,away,goal
4164,58,away,goal
4164,90,away,goal
4165,58,home,goal
4165,60,home,goal
4165,69,home,goal
4165,90,away,goal
4166,7,away,goal
4167,90,home,goal
4167,45,away,goal
4168,61,away,goal
4169,70,home,goal
4170,41,home,goal
4170,32,away,goal
4171,73,home,goal
4171,76,home,goal
4171,58,away,goal
4172,17,home,goal
4172,18,home,goal
4172,45,home,goal
4173,44,home,goal
4173,81,home,goal
4173,64,away,goal
4173,68,away,goal
4174,90,away,goal
4175,57,home,goal
4175,66,home,goal
4175,47,away,goal
4176,10,home,goal
4176,18,away,goal
4177,79,home,goal
4177,40,away,goal
4178,51,away,goal
4178,80,away,goal
4179,23,home,goal
4179,60,away,goal
4179,64,away,goal
4180,22,home,goal
4180,31,home,goal
4180,40,home,goal
4180,1,away,goal
4180,45,away,goal
4182,33,away,goal
4182,37,away,goal
4182,80,away,goal
4183,19,home,goal
4183,43,home,goal
4183,46,away,goal
4183,89,away,goal
4184,73,home,goal
4185,12,home,goal
4185,41,home,goal
4185,73,home,goal
4185,15,away,goal
4186,2,home,goal
4186,42,home,goal
4186,55,home,goal
4186,79,home,goal
4187,41,home,goal
4187,2,away,goal
4188,58,home,goal
4188,10,away,goal
4189,24,home,goal
4189,56,home,goal
4190,50,home,goal
4190,71,home,goal
4191,50,home,goal
4191,59,home,goal
4192,85,home,goal
4193,31,home,goal
4193,67,away,goal
4194,2,home,goal
4194,33,home,goal
4194,90,home,goal
4195,7,home,goal
4195,81,home,goal
4195,51,away,goal
4195,64,away,goal
4196,24,home,goal
4196,31,away,goal
4197,83,home,goal
4197,90,home,goal
4198,54,home,goal
4198,61,home,goal
4198,50,away,goal
4199,4,home,goal
4200,28,home,goal
4200,90,home,goal
4200,42,away,goal
4201,36,home,goal
4201,45,home,goal
4201,54,home,goal
4201,64,home,goal
4201,78,home,goal
4201,80,home,goal
4201,6,away,goal
4203,82,home,goal
4203,89,home,goal
4203,19,away,goal
4203,90,away,goal
4204,56,home,goal
4204,12,away,goal
4205,75,home,goal
4205,87,home,goal
4206,40,home,goal
4206,52,away,goal
4206,90,away,goal
4207,38,home,goal
4207,48,home,goal
4207,85,home,goal
4208,22,home,goal
4208,50,home,goal
4208,75,home,goal
4208,25,away,goal
4209,16,home,goal
4209,19,home,goal
4209,62,home,goal
4209,90,home,goal
4209,66,away,goal
4209,68,away,goal
4209,81,away,goal
4210,12,home,goal
4211,28,home,goal
4211,62,home,goal
4211,4,away,goal
4211,22,away,goal
4212,40,home,goal
4212,54,home,goal
4212,85,home,goal
4212,13,away,goal
4212,16,away,goal
4212,29,away,goal
4213,34,away,goal
4213,42,away,goal
4213,60,away,goal
4213,76,away,goal
4213,85,away,goal
4214,90,away,goal
4215,28,home,goal
4215,51,home,goal
4215,58,home,goal
4215,83,home,goal
4215,80,away,goal
4216,47,away,goal
4217,23,away,goal
4218,66,away,goal
4219,44,home,goal
4219,24,away,goal
4219,29,away,goal
4220,24,away,goal
4221,45,home,goal
4221,71,home,goal
4221,10,away,goal
4221,40,away,goal
4222,5,home,goal
4222,12,home,goal
4222,80,home,goal
4222,9,away,goal
4222,75,away,goal
4223,73,home,goal
4223,90,home,goal
4224,25,home,goal
4224,63,away,goal
4224,90,away,goal
4225,33,home,goal
4226,39,home,goal
4226,84,home,goal
4226,11,away,goal
4226,40,away,goal
4227,43,home,goal
4227,57,home,goal
4228,27,home,goal
4228,52,home,goal
4228,90,home,goal
4228,7,away,goal
4228,19,away,goal
4229,13,away,goal
4229,68,away,goal
4229,74,away,goal
4230,12,home,goal
4230,74,home,goal
4230,45,away,goal
4230,86,away,goal
4231,32,home,goal
4231,90,home,goal
4231,54,away,goal
4232,30,home,goal
4233,45,home,goal
4233,58,home,goal
4233,10,away,goal
4233,32,away,goal
4233,49,away,goal
4233,85,away,goal
4234,57,home,goal
4234,86,home,goal
4234,36,away,goal
4235,16,home,goal
4235,46,home,goal
4235,61,home,goal
4235,74,home,goal
4236,6,home,goal
4236,21,home,goal
4236,67,home,goal
4236,12,away,goal
4236,46,away,goal
4237,18,home,goal
4237,34,home,goal
4237,90,home,goal
4237,6,away,goal
4238,56,home,goal
4238,75,home,goal
4239,38,home,goal
4239,54,home,goal
4239,24,away,goal
4239,57,away,goal
4239,66,away,goal
4240,50,home,goal
4240,27,away,goal
4240,72,away,goal
4241,11,home,goal
4241,65,home,goal
4241,76,away,goal
4242,58,home,goal
4242,17,away,goal
4243,81,away,goal
4244,29,home,goal
4244,36,home,goal
4244,43,home,goal
4244,47,home,goal
4244,67,away,goal
4245,17,home,goal
4245,43,away,goal
4245,59,away,goal
4245,75,away,goal
4246,35,home,goal
4246,59,home,goal
4246,75,home,goal
4247,73,home,goal
4247,48,away,goal
4248,22,home,goal
4248,48,home,goal
4248,80,home,goal
4249,82,home,goal
4249,90,home,goal
4249,27,away,goal
4250,32,away,goal
4250,70,away,goal
4251,4,home,goal
4251,50,home,goal
4251,71,home,goal
4251,90,home,goal
4251,11,away,goal
4251,45,away,goal
4252,19,home,goal
4252,48,home,goal
4252,39,away,goal
4253,3,away,goal
4253,45,away,goal
4253,62,away,goal
4254,26,home,goal
4254,89,home,goal
4254,35,away,goal
4254,90,away,goal
4255,85,home,goal
4255,34,away,goal
4255,90,away,goal
4256,76,away,goal
4258,89,home,goal
4258,35,away,goal
4259,9,away,goal
4261,12,away,goal
4261,42,away,goal
4261,90,away,goal
4262,31,home,goal
4262,68,away,goal
4263,28,home,goal
4263,57,home,goal
4263,89,home,goal
4263,73,away,goal
4264,49,home,goal
4265,34,home,goal
4265,89,home,goal
4265,10,away,goal
4266,81,away,goal
4267,35,home,goal
4267,90,home,goal
4267,78,away,goal
4268,79,home,goal
4268,59,away,goal
4268,74,away,goal
4268,88,away,goal
4268,90,away,goal
4269,6,home,goal
4269,19,away,goal
4270,2,home,goal
4270,23,home,goal
4270,75,home,goal
4270,77,home,goal
4270,54,away,goal
4271,4,home,goal
4271,10,away,goal
4275,39,home,goal
4275,53,home,goal
4275,87,away,goal
4276,7,home,goal
4276,90,home,goal
4276,9,away,goal
4276,34,away,goal
4278,16,home,goal
4278,29,away,goal
4279,17,home,goal
4279,90,home,goal
4280,81,home,goal
4280,90,home,goal
4280,46,away,goal
4281,57,home,goal
4282,49,home,goal
4283,18,home,goal
4283,74,home,goal
4284,52,away,goal
4285,49,home,goal
4285,80,away,goal
4286,10,home,goal
4286,20,home,goal
4286,8,away,goal
4286,75,away,goal
4287,3,away,goal
4287,22,away,goal
4288,60,home,goal
4289,4,home,goal
4289,70,home,goal
4290,3,home,goal
4290,20,home,goal
4290,28,home,goal
4290,36,away,goal
4290,48,away,goal
4291,4,home,goal
4291,55,away,goal
4291,62,away,goal
4292,85,away,goal
4293,51,home,goal
4293,90,away,goal
4294,28,home,goal
4294,40,home,goal
4294,72,home,goal
4294,7,away,goal
4295,8,home,goal
4296,18,home,goal
4296,28,home,goal
4296,50,home,goal
4296,45,away,goal
4296,88,away,goal
4297,66,away,goal
4298,10,home,goal
4298,21,home,goal
4298,23,home,goal
4298,42,home,goal
4299,69,home,goal
4299,85,home,goal
4299,31,away,goal
4299,34,away,goal
4299,41,away,goal
4299,55,away,goal
4299,90,away,goal
4301,37,home,goal
4301,56,home,goal
4301,34,away,goal
4303,7,home,goal
4303,9,home,goal
4304,90,home,goal
4305,25,home,goal
4305,31,home,goal
4305,40,home,goal
4305,49,away,goal
4305,75,away,goal
4306,26,away,goal
4306,39,away,goal
4306,90,away,goal
4307,58,home,goal
4307,61,home,goal
4308,2,home,goal
4308,7,home,goal
4308,51,home,goal
4308,61,home,goal
4308,82,home,goal
4308,27,away,goal
4308,90,away,goal
4309,28,home,goal
4309,50,home,goal
4309,83,home,goal
4309,90,home,goal
4310,45,home,goal
4310,3,away,goal
4311,40,home,goal
4311,88,home,goal
4311,83,away,goal
4312,35,home,goal
4312,43,home,goal
4312,73,away,goal
4313,14,away,goal
4314,14,home,goal
4314,5,away,goal
4314,55,away,goal
4315,31,home,goal
4315,90,home,goal
4316,22,away,goal
4316,57,away,goal
4316,87,away,goal
4317,76,home,goal
4317,53,away,goal
4318,80,home,goal
4319,41,home,goal
4319,72,away,goal
4321,44,home,goal
4322,13,home,goal
4322,67,home,goal
4323,32,away,goal
4323,64,away,goal
4324,3,home,goal
4324,29,home,goal
4324,55,home,goal
4325,71,home,goal
4325,90,home,goal
4325,24,away,goal
4325,76,away,goal
4325,90,away,goal
4326,43,home,goal
4326,90,home,goal
4327,46,home,goal
4327,67,home,goal
4329,44,away,goal
4329,64,away,goal
4330,90,home,goal
4331,84,away,goal
4331,89,away,goal
4332,10,away,goal
4332,72,away,goal
4333,23,home,goal
4333,67,home,goal
4333,72,home,goal
4333,44,away,goal
4334,53,home,goal
4334,81,home,goal
4334,21,away,goal
4334,32,away,goal
4335,69,home,goal
4336,17,home,goal
4336,27,home,goal
4336,75,home,goal
4336,38,away,goal
4336,41,away,goal
4336,61,away,goal
4336,67,away,goal
4337,45,home,goal
4337,57,home,goal
4337,15,away,goal
4337,24,away,goal
4338,58,home,goal
4338,76,away,goal
4338,79,away,goal
4339,37,away,goal
4340,45,away,goal
4340,54,away,goal
4341,65,home,goal
4341,81,away,goal
4342,73,home,goal
4342,15,away,goal
4343,11,away,goal
4343,38,away,goal
4343,59,away,goal
4344,8,home,goal
4344,33,away,goal
4344,49,away,goal
4344,71,away,goal
4344,83,away,goal
4344,85,away,goal
4345,1,away,goal
4345,13,away,goal
4345,73,away,goal
4345,89,away,goal
4346,9,home,goal
4346,32,home,goal
4347,15,away,goal
4347,52,away,goal
4348,5,home,goal
4348,90,away,goal
4349,12,home,goal
4349,80,home,goal
4349,86,home,goal
4349,54,away,goal
4350,10,home,goal
4350,19,home,goal
4350,42,home,goal
4350,36,away,goal
4350,56,away,goal
4350,60,away,goal
4350,80,away,goal
4351,90,home,goal
4351,64,away,goal
4351,90,away,goal
4352,68,away,goal
4353,58,home,goal
4353,23,away,goal
4353,39,away,goal
4353,77,away,goal
4354,12,home,goal
4354,19,home,goal
4354,22,home,goal
4354,33,home,goal
4354,53,away,goal
4354,72,away,goal
4355,63,home,goal
4355,90,home,goal
4355,17,away,goal
4356,6,home,goal
4356,73,home,goal
4356,82,home,goal
4356,9,away,goal
4356,45,away,goal
4356,85,away,goal
4357,79,home,goal
4357,85,home,goal
4357,47,away,goal
4357,63,away,goal
4358,42,home,goal
4359,70,home,goal
4359,30,away,goal
4359,88,away,goal
4361,32,home,goal
4361,51,home,goal
4361,57,home,goal
4361,85,home,goal
4361,64,away,goal
4362,56,home,goal
4364,58,home,goal
4364,35,away,goal
4364,73,away,goal
4365,18,home,goal
4365,62,home,goal
4366,61,away,goal
4366,65,away,goal
4367,45,home,goal
4367,51,home,goal
4367,66,home,goal
4368,13,home,goal
4368,76,home,goal
4368,83,home,goal
4368,56,away,goal
4369,7,home,goal
4369,53,away,goal
4370,23,home,goal
4370,26,home,goal
4370,59,home,goal
4370,71,home,goal
4371,49,home,goal
4371,55,home,goal
4371,83,home,goal
4371,13,away,goal
4371,88,away,goal
4371,90,away,goal
4372,4,away,goal
4373,32,home,goal
4373,45,home,goal
4373,76,away,goal
4373,83,away,goal
4374,8,home,goal
4374,54,away,goal
4375,62,home,goal
4376,85,home,goal
4376,70,away,goal
4377,65,home,goal
4377,54,away,goal
4378,35,home,goal
4378,39,home,goal
4378,53,home,goal
4378,44,away,goal
4379,47,home,goal
4379,66,home,goal
4379,58,away,goal
4379,63,away,goal
4379,68,away,goal
4379,85,away,goal
4380,24,home,goal
4380,4,away,goal
4380,90,away,goal
4381,44,home,goal
4381,67,away,goal
4382,4,home,goal
4382,57,home,goal
4382,62,home,goal
4383,17,home,goal
4383,66,home,goal
4383,41,away,goal
4383,71,away,goal
4384,27,away,goal
4384,36,away,goal
4385,40,home,goal
4385,2,away,goal
4386,53,home,goal
4386,10,away,goal
4386,35,away,goal
4386,90,away,goal
4387,66,home,goal
4387,89,home,goal
4387,28,away,goal
4389,36,home,goal
4389,89,home,goal
4389,74,away,goal
4390,3,home,goal
4390,26,home,goal
4390,37,away,goal
4390,90,away,goal
4391,46,home,goal
4391,85,home,goal
4391,87,home,goal
4391,83,away,goal
4392,59,home,goal
4393,63,home,goal
4393,43,away,goal
4393,52,away,goal
4394,90,home,goal
4395,69,home,goal
4395,78,home,goal
4395,18,away,goal
4395,54,away,goal
4396,22,home,goal
4396,43,home,goal
4396,28,away,goal
4397,4,home,goal
4398,61,home,goal
4398,46,away,goal
4398,55,away,goal
4398,79,away,goal
4398,82,away,goal
4398,89,away,goal
4399,21,home,goal
4399,68,home,goal
4399,55,away,goal
4400,73,home,goal
4400,32,away,goal
4401,23,home,goal
4401,30,home,goal
4401,6,away,goal
4401,90,away,goal
4402,23,away,goal
4403,30,away,goal
4403,84,away,goal
4406,2,home,goal
4407,20,home,goal
4407,90,away,goal
4408,63,away,goal
4408,87,away,goal
4408,90,away,goal
4409,71,home,goal
4409,56,away,goal
4409,72,away,goal
4410,56,home,goal
4411,57,home,goal
4411,8,away,goal
4411,48,away,goal
4412,90,home,goal
4412,42,away,goal
4413,22,home,goal
4413,70,home,goal
4414,10,home,goal
4414,14,home,goal
4415,40,away,goal
4415,79,away,goal
4416,69,home,goal
4416,85,home,goal
4416,29,away,goal
4417,1,home,goal
4417,7,home,goal
4417,12,home,goal
4417,15,home,goal
4417,18,home,goal
4417,48,home,goal
4417,60,home,goal
4417,85,home,goal
4420,67,home,goal
4420,39,away,goal
4420,53,away,goal
4421,7,home,goal
4421,69,home,goal
4421,20,away,goal
4421,45,away,goal
4422,75,home,goal
4422,17,away,goal
4423,39,home,goal
4424,29,home,goal
4424,47,home,goal
4424,22,away,goal
4426,2,home,goal
4426,66,home,goal
4428,77,home,goal
4428,89,home,goal
4429,3,home,goal
4429,48,home,goal
4429,62,home,goal
4429,73,home,goal
4430,20,home,goal
4430,25,home,goal
4431,13,away,goal
4431,35,away,goal
4431,83,away,goal
4432,10,home,goal
4432,52,home,goal
4432,54,away,goal
4433,23,home,goal
4433,39,away,goal
4434,66,home,goal
4436,48,home,goal
4436,74,away,goal
4438,31,home,goal
4438,49,home,goal
4438,21,away,goal
4439,49,away,goal
4439,78,away,goal
4440,57,away,goal
4441,2,home,goal
4441,82,home,goal
4442,24,home,goal
4442,40,away,goal
4443,88,home,goal
4443,57,away,goal
4444,4,home,goal
4444,56,home,goal
4444,20,away,goal
4444,34,away,goal
4444,43,away,goal
4444,52,away,goal
4444,74,away,goal
4445,72,away,goal
4446,19,home,goal
4446,70,home,goal
4446,74,home,goal
4446,89,home,goal
4446,16,away,goal
4446,35,away,goal
4447,59,home,goal
4447,81,home,goal
4447,84,home,goal
4447,20,away,goal
4447,60,away,goal
4448,71,home,goal
4448,14,away,goal
4448,30,away,goal
4449,46,home,goal
4449,90,away,goal
4450,44,home,goal
4450,84,home,goal
4451,88,away,goal
4452,48,home,goal
4452,78,home,goal
4452,86,home,goal
4452,89,home,goal
4452,34,away,goal
4453,68,home,goal
4453,47,away,goal
4454,38,home,goal
4454,72,home,goal
4455,71,home,goal
4455,18,away,goal
4455,34,away,goal
4455,75,away,goal
4456,7,home,goal
4456,33,home,goal
4456,63,home,goal
4456,84,home,goal
4456,70,away,goal
4456,77,away,goal
4457,64,away,goal
4458,21,home,goal
4458,35,away,goal
4459,74,home,goal
4459,87,home,goal
4459,6,away,goal
4460,43,home,goal
4460,88,home,goal
4460,11,away,goal
4460,66,away,goal
4461,22,away,goal
4462,64,home,goal
4463,2,home,goal
4463,22,away,goal
4464,60,home,goal
4464,65,home,goal
4464,55,away,goal
4465,78,away,goal
4466,40,home,goal
4466,70,away,goal
4467,84,home,goal
4467,90,home,goal
4467,24,away,goal
4467,66,away,goal
4468,54,home,goal
4468,49,away,goal
4468,90,away,goal
4469,8,home,goal
4469,67,home,goal
4470,61,home,goal
4470,28,away,goal
4470,40,away,goal
4470,52,away,goal
4470,82,away,goal
4471,56,home,goal
4472,26,home,goal
4472,45,home,goal
4472,47,home,goal
4473,18,home,goal
4473,32,home,goal
4473,47,home,goal
4473,62,home,goal
4474,55,home,goal
4474,89,home,goal
4474,27,away,goal
4475,13,home,goal
4475,22,away,goal
4476,46,home,goal
4476,66,home,goal
4476,78,away,goal
4477,36,home,goal
4477,6,away,goal
4478,4,home,goal
4478,45,home,goal
4478,60,home,goal
4479,2,home,goal
4479,73,home,goal
4479,48,away,goal
4480,90,home,goal
4480,52,away,goal
4481,90,home,goal
4481,90,home,goal
4482,22,home,goal
4482,34,home,goal
4482,88,home,goal
4482,2,away,goal
4483,45,home,goal
4483,90,home,goal
4483,40,away,goal
4483,89,away,goal
4483,90,away,goal
4484,40,home,goal
4484,12,away,goal
4485,3,away,goal
4485,61,away,goal
4486,29,home,goal
4486,74,home,goal
4486,80,home,goal
4486,54,away,goal
4488,6,home,goal
4488,15,home,goal
4488,44,away,goal
4489,45,home,goal
4489,48,home,goal
4489,67,home,goal
4489,7,away,goal
4490,12,home,goal
4490,42,away,goal
4491,4,home,goal
4491,40,away,goal
4491,63,away,goal
4493,36,home,goal
4493,29,away,goal
4495,29,home,goal
4495,85,home,goal
4495,28,away,goal
4495,69,away,goal
4496,77,home,goal
4497,29,away,goal
4497,90,away,goal
4498,19,away,goal
4499,31,home,goal
4500,88,away,goal
4500,90,away,goal
4501,43,home,goal
4501,65,home,goal
4502,2,home,goal
4502,8,away,goal
4502,45,away,goal
4502,73,away,goal
4503,61,home,goal
4503,59,away,goal
4504,26,away,goal
4504,64,away,goal
4505,36,home,goal
4505,72,home,goal
4506,30,home,goal
4506,34,home,goal
4506,39,home,goal
4506,1,away,goal
4506,66,away,goal
4506,69,away,goal
4507,31,home,goal
4507,57,home,goal
4507,79,away,goal
4509,23,home,goal
4510,87,away,goal
4511,90,home,goal
4512,71,away,goal
4512,90,away,goal
4513,17,home,goal
4513,11,away,goal
4513,47,away,goal
4513,73,away,goal
4514,90,home,goal
4514,48,away,goal
4515,66,home,goal
4515,77,home,goal
4515,82,home,goal
4515,11,away,goal
4515,33,away,goal
4516,19,home,goal
4516,32,home,goal
4516,41,home,goal
4517,72,home,goal
4517,76,home,goal
